elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
81846,1836.4357,86.42433,1731.3071,81.475655,0.0078113517,0.01850925,50,60.042664;
81863,1768.3429,83.219025,1731.7987,81.498795,0.007779141,0.018513585,50,59.8869;
81879,1761.1595,82.88089,1731.7831,81.498055,0.007085396,0.018514438,50,60.11768;
81896,1846.3715,86.89204,1731.6027,81.48957,0.007628207,0.018515587,50,60.09907;
81912,1878.8452,88.42066,1731.4192,81.48093,0.008107355,0.018520499,50,59.913746;
81929,1998.5095,94.05358,1731.6626,81.492386,0.008017515,0.018526835,50,60.048615;
81946,1878.85,88.42089,1732.209,81.518105,0.008690926,0.018528879,50,60.05391;
81964,1891.1285,88.99887,1732.8627,81.548874,0.0073931874,0.018530067,50,59.964165;
81979,1870.9738,88.05013,1733.795,81.592766,0.0076365136,0.018532436,50,60.09867;
81996,1742.5405,82.00444,1734.633,81.63221,0.006958177,0.018536411,50,60.126503;
82013,1639.3785,77.14833,1735.2957,81.6634,0.007528654,0.018541126,50,59.613552;
82030,1660.3976,78.13776,1735.9811,81.69567,0.0074216896,0.018545456,50,60.26139;
82046,1594.1523,75.01941,1736.5614,81.722984,0.007441745,0.018552128,50,60.1664;
82063,1626.4023,76.537506,1737.0022,81.74374,0.008071915,0.018562077,50,60.142784;
82080,1599.3833,75.26565,1737.3812,81.76158,0.007953758,0.01857292,50,60.11882;
82095,1551.45,73.0093,1737.5298,81.76857,0.0074511147,0.018580766,50,60.19166;
82113,1514.2572,71.25854,1737.5769,81.77079,0.0075453604,0.018587051,50,60.051247;
82129,1505.6453,70.85315,1737.688,81.77602,0.0072302474,0.018587772,50,59.93664;
82145,1560.6047,73.44024,1737.9135,81.78663,0.010436521,0.01859818,50,60.15486;
82162,1602.1381,75.39532,1738.2278,81.80142,0.009835345,0.018616548,50,60.14558;
82179,1690.0881,79.53536,1738.5597,81.81705,0.0099480655,0.018633423,50,60.108757;
82195,1733.6786,81.58728,1739.1244,81.843636,0.007939115,0.01864282,50,60.145782;
82213,1794.6952,84.459496,1739.6658,81.86912,0.008013267,0.018651094,50,59.92115;
82229,1851.4095,87.129196,1740.2065,81.89458,0.007999363,0.01866205,50,60.186123;
82245,1904.1571,89.61216,1740.6938,81.91751,0.008030691,0.01867038,50,60.141743;
82262,1892.5072,89.063774,1741.0544,81.93449,0.008024817,0.018677615,50,60.05394;
82279,1831.2428,86.17989,1741.0718,81.9353,0.0077362903,0.018678032,50,60.086796;
82295,1846.519,86.89898,1740.8408,81.92443,0.0075969063,0.018676734,50,59.920555;
82313,1834.719,86.34353,1740.6079,81.91347,0.0076230406,0.018677458,50,60.055878;
82330,1810.3619,85.196976,1740.2844,81.89824,0.007998991,0.01867901,50,60.15113;
82346,1784.8833,83.99763,1740.0956,81.88935,0.0079285,0.018679334,50,60.084084;
82363,1730.4905,81.43722,1739.454,81.859146,0.007941717,0.01868521,50,59.99291;
82379,1852.5834,87.18445,1738.8209,81.829346,0.008417636,0.018692074,50,59.982983;
82396,1918.8357,90.303116,1738.6748,81.82247,0.007955093,0.018695498,50,60.012077;
82413,1985.0881,93.4218,1738.7961,81.828186,0.00804182,0.01869606,50,59.96094;
82429,1917.6571,90.24764,1739.2671,81.85035,0.007361548,0.018692955,50,60.12014;
82446,1881.0524,88.52456,1739.8527,81.877914,0.0074890987,0.018688958,50,59.945156;
82464,1855.2072,87.30795,1740.3147,81.899666,0.008436351,0.018691063,50,60.12876;
82481,1850.1548,87.07013,1740.9327,81.92876,0.008258741,0.01869647,50,60.04597;
82496,1912.5333,90.006454,1741.6388,81.96199,0.009253909,0.018700862,50,60.118977;
82513,1893.8096,89.12508,1742.2,81.9884,0.009067315,0.018707106,50,60.044212;
82529,1925.1143,90.59867,1742.4287,81.999176,0.0077775787,0.018710269,50,60.155567;
82546,1903.231,89.568565,1742.5817,82.00638,0.0080194045,0.018710352,50,60.119232;
82563,1914.769,90.111694,1742.9285,82.022705,0.007264672,0.018708382,50,59.985798;
82578,1899.531,89.3944,1743.4824,82.048775,0.009279158,0.018711053,50,60.116158;
82595,1890.0358,88.947426,1744.1997,82.08254,0.008901442,0.018711528,50,60.07608;
82613,1876.9547,88.33167,1744.7186,82.106964,0.008972264,0.018711219,50,59.875683;
82630,1779.2881,83.734245,1744.82,82.11174,0.008456997,0.018711822,50,60.102917;
82646,1704.8,80.22789,1744.6827,82.10528,0.008553609,0.018713804,50,60.04805;
82664,1706.5405,80.30982,1744.6451,82.10351,0.008077597,0.01871613,50,60.032608;
82679,1735.0571,81.652176,1744.852,82.11325,0.006660264,0.01871606,50,60.044285;
82695,1796.9976,84.56787,1745.3088,82.13475,0.006926014,0.01871551,50,59.715767;
82713,1816.4785,85.48489,1746.021,82.168274,0.007036946,0.018715564,50,60.21674;
82730,1812.9381,85.318245,1746.7385,82.20206,0.0070161466,0.018713452,50,60.107018;
82747,1811.3334,85.24271,1747.2556,82.226395,0.007020046,0.018705934,50,59.6835;
82762,1740.3286,81.90032,1747.098,82.21897,0.00995194,0.01870575,50,59.846783;
82779,1675.1714,78.83319,1746.2788,82.18041,0.0070936903,0.018704003,50,59.846054;
82795,1645.2858,77.4264,1745.0667,82.12335,0.007629612,0.018700399,50,60.309097;
82813,1867.481,87.88572,1744.5646,82.09972,0.0070280116,0.01869798,50,60.245956;
82828,1899.0095,89.36985,1744.457,82.09466,0.0068094367,0.018693503,50,60.25947;
82846,1919.6666,90.34223,1745.1721,82.12831,0.0068504196,0.018688938,50,60.170128;
82863,1838.1,86.50268,1746.0487,82.16958,0.006842735,0.018684387,50,60.145187;
82880,1662.15,78.220245,1746.384,82.18536,0.00906054,0.018689243,50,60.177605;
82896,1653.0262,77.790764,1746.6085,82.19593,0.008644702,0.01869855,50,60.184082;
82912,1644.5215,77.39043,1746.7853,82.20425,0.007911093,0.018703815,50,60.17665;
82929,1793.25,84.391464,1747.1012,82.219124,0.008395672,0.01870092,50,60.01072;
82945,1877.4762,88.35622,1747.7717,82.25069,0.008304814,0.018693559,50,60.061974;
82963,1904.1571,89.61216,1748.4469,82.28246,0.006417472,0.01868042,50,60.169716;
82982,1876.8143,88.325066,1748.9071,82.30413,0.009314459,0.018671907,50,60.071304;
82996,1883.5857,88.64381,1749.6615,82.339645,0.008771274,0.018677615,50,60.124252;
83012,1855.5952,87.326225,1750.5546,82.38168,0.008873121,0.01868743,50,60.084576;
83029,1855.6381,87.32825,1751.4376,82.42325,0.00733159,0.018687656,50,60.116848;
83045,1850.0405,87.06475,1752.3601,82.46667,0.0076206275,0.018683065,50,60.062733;
83063,1866.9095,87.85882,1753.2681,82.509415,0.0078304615,0.018680077,50,60.10436;
83079,1878.2976,88.39488,1753.8591,82.53723,0.0077911178,0.018672055,50,60.116383;
83097,1824.2167,85.84915,1754.0643,82.54689,0.006965518,0.018658383,50,60.019073;
83113,1765.3096,83.07624,1753.9542,82.54171,0.007120318,0.018643787,50,60.049503;
83131,1722.8071,81.07554,1753.612,82.525604,0.0073228236,0.01863615,50,59.7934;
83145,1717.0643,80.80521,1753.2329,82.50775,0.0072848536,0.0186323,50,60.175297;
83162,1773.7119,83.47176,1752.9637,82.49509,0.0073255757,0.018629216,50,60.118015;
83178,1815.7,85.44825,1752.7715,82.48604,0.0073179407,0.018625438,50,60.11392;
83195,1875.4261,88.25972,1752.8615,82.49027,0.0082560815,0.018623523,50,60.087017;
83213,1883.4738,88.63854,1753.2015,82.50628,0.0065567503,0.018620547,50,60.12843;
83229,1923.5619,90.5256,1753.6082,82.52542,0.008101316,0.018618053,50,59.93607;
83245,1945.5024,91.558395,1753.9706,82.54249,0.00781171,0.018617334,50,60.049637;
83261,1985.1238,93.42348,1754.2737,82.55675,0.007866011,0.018616281,50,60.1406;
83278,2063.7285,97.12361,1754.8125,82.582115,0.00767555,0.018617975,50,60.122;
83295,2070.7644,97.4548,1755.5308,82.61593,0.0077112615,0.018621163,50,60.039623;
83312,2122.0786,99.87031,1756.3492,82.65445,0.005836243,0.018611938,50,60.06415;
83329,1941.7142,91.38007,1757.2125,82.69509,0.0085642,0.018601596,50,60.025776;
83345,1835.3096,86.37132,1757.7452,82.72016,0.008052709,0.018595701,50,60.08203;
83362,1771.2167,83.3543,1758.2411,82.74351,0.008148613,0.018588975,50,60.09985;
83380,1724.6024,81.16004,1758.564,82.758705,0.008998422,0.018584842,50,59.684837;
83395,1697.0596,79.86353,1759.0537,82.78176,0.008839084,0.018582055,50,60.14975;
83411,1710.631,80.50237,1759.502,82.802864,0.007912736,0.018578164,50,60.161617;
83429,1696.0762,79.81724,1759.9183,82.822464,0.006665297,0.018570162,50,60.009758;
83446,1698.9547,79.95274,1760.2814,82.83955,0.006899192,0.01856017,50,59.820328;
83463,1666.1047,78.4064,1760.5151,82.85055,0.0074545625,0.01855027,50,60.10812;
83478,1701.4381,80.06964,1760.2893,82.83993,0.007425916,0.018541338,50,60.11949;
83495,1696.0286,79.814995,1760.053,82.8288,0.007431287,0.018533116,50,60.040817;
83512,1686.2833,79.35626,1759.8207,82.81786,0.00743028,0.018524759,50,60.089615;
83528,1680.9857,79.10689,1759.5277,82.80407,0.006168998,0.018518519,50,60.089447;
83545,1600.4952,75.31799,1759.0193,82.780136,0.0064054886,0.018513447,50,60.035793;
83562,1558.8905,73.35955,1758.1415,82.73882,0.005612325,0.018502742,50,60.0436;
83578,1589.7572,74.81252,1757.1395,82.69165,0.008445894,0.018497562,50,60.07804;
83595,1671.3405,78.65286,1756.0475,82.64024,0.0068342118,0.01849653,50,59.961937;
83612,1773.5667,83.46492,1755.2615,82.60325,0.007136402,0.018488193,50,60.04781;
83629,1777.2095,83.6364,1754.7582,82.57955,0.0074331323,0.018478129,50,59.993366;
83646,1756.0453,82.640144,1754.5239,82.56853,0.007377495,0.018469462,50,60.111927;
83662,1657.8048,78.0157,1754.0637,82.54687,0.009575093,0.018467655,50,60.010445;
83679,1637.5619,77.06281,1753.2424,82.5082,0.007880868,0.0184657,50,59.935905;
83696,1566.3452,73.71046,1752.5243,82.4744,0.0062215677,0.018459028,50,60.029697;
83712,1562.0905,73.51017,1751.8818,82.44416,0.0064008413,0.018447518,50,60.07546;
83730,1576.3191,74.179955,1751.5887,82.43036,0.006367228,0.018433575,50,60.055786;
83747,1618.1976,76.15129,1751.6798,82.43465,0.007139034,0.018424677,50,59.999344;
83762,1680.2024,79.070015,1751.9634,82.448,0.0069943205,0.01841843,50,60.108837;
83779,1726.4476,81.2469,1752.1809,82.45824,0.007021454,0.0184118,50,60.0815;
83795,1691.3286,79.59376,1752.3739,82.46732,0.0078482255,0.018403787,50,60.033733;
83812,1589.8667,74.81767,1751.925,82.44619,0.008208729,0.01839658,50,60.039154;
83828,1494.0405,70.306885,1751.3625,82.419716,0.008141134,0.018390449,50,60.116047;
83845,1444.4333,67.97174,1750.6787,82.38753,0.007490228,0.018389074,50,60.070198;
83862,1486.1167,69.93388,1750.0857,82.35961,0.007688247,0.018391214,50,59.99911;
83879,1623.031,76.378815,1749.7546,82.34403,0.0076511186,0.018393219,50,59.92889;
83896,1681.531,79.13256,1749.8513,82.34858,0.00765808,0.018397313,50,59.964355;
83912,1675.6357,78.85506,1749.8671,82.34932,0.006277851,0.018398179,50,60.127502;
83928,1687.4762,79.412415,1750.0496,82.3579,0.006536644,0.01839637,50,60.081715;
83945,1684.0929,79.25315,1750.1208,82.36127,0.007620627,0.018394047,50,59.98563;
83962,1654.3357,77.8524,1749.7567,82.344124,0.007398517,0.018387487,50,60.05492;
83981,1616.2524,76.05972,1748.798,82.298996,0.007440163,0.018379042,50,60.09719;
83996,1517.3309,71.40322,1747.5466,82.24009,0.0068997405,0.01837408,50,59.986126;
84012,1490.781,70.15345,1746.1598,82.17481,0.008347072,0.018371023,50,60.042465;
84029,1492.6238,70.2402,1745.527,82.14502,0.008075697,0.018367764,50,60.06602;
84046,1499.1595,70.54785,1745.212,82.13019,0.008126579,0.018365536,50,59.99775;
84063,1522.25,71.63478,1745.3613,82.13722,0.006797863,0.018359669,50,59.444855;
84079,1475.8524,69.45072,1745.5563,82.1464,0.0070469975,0.018351344,50,60.373177;
84095,1490.0977,70.121284,1745.4633,82.14201,0.00884904,0.01834747,50,60.20822;
84112,1534.1095,72.19304,1745.5189,82.14464,0.0060674744,0.018337997,50,60.20794;
84129,1671.5834,78.6643,1745.707,82.15349,0.006589018,0.018327411,50,60.22691;
84145,1761.969,82.91899,1746.3528,82.18389,0.006491229,0.018318832,50,60.137894;
84162,1831.4023,86.1874,1747.2693,82.227036,0.007925907,0.01831366,50,60.17104;
84179,1816.5215,85.486916,1748.2194,82.27176,0.0076569044,0.018311607,50,60.15674;
84195,1849.2333,87.02676,1749.0009,82.30855,0.0061921277,0.018304445,50,60.135174;
84211,1883.7024,88.64931,1749.7153,82.34217,0.007391261,0.01829757,50,60.220108;
84230,1859.7976,87.52404,1750.5005,82.379135,0.0071664234,0.018290104,50,60.121952;
84247,1695.1095,79.771736,1751.0674,82.40582,0.0064872396,0.018283432,50,60.055023;
84262,1644.481,77.38852,1751.449,82.42379,0.0066145863,0.018278658,50,60.18513;
84278,1606.0333,75.57868,1751.897,82.44488,0.008531474,0.018276798,50,60.102158;
84295,1606.1453,75.58395,1752.3854,82.467865,0.0061688134,0.018267825,50,60.09393;
84312,1691.0548,79.58087,1752.8745,82.49089,0.006611812,0.018253421,50,60.038086;
84328,1778.2214,83.68404,1753.3914,82.51522,0.00652875,0.018242678,50,60.077072;
84345,1731.7667,81.49729,1753.8634,82.53744,0.008578156,0.018239686,50,60.08266;
84362,1622.0476,76.33251,1754.1626,82.55152,0.008193892,0.018240081,50,60.061996;
84378,1559.8071,73.40269,1753.8124,82.535034,0.007197098,0.018230623,50,59.8814;
84395,1514.7928,71.28375,1752.7172,82.48348,0.009009253,0.018226467,50,60.117847;
84413,1580.2167,74.36343,1751.1356,82.409035,0.008669474,0.018229103,50,60.034557;
84428,1666.6024,78.429825,1749.6442,82.33882,0.0077070235,0.018226216,50,60.17497;
84445,1701.3071,80.06348,1748.2659,82.27395,0.007887483,0.018221177,50,59.99129;
84462,1701.1476,80.05597,1746.8745,82.20845,0.007853647,0.018212747,50,60.065304;
84479,1707.8334,80.37068,1745.377,82.137955,0.008659371,0.018205848,50,60.11553;
84496,1788.6929,84.17695,1744.1322,82.07937,0.008654766,0.018201929,50,59.950798;
84511,1908.281,89.80628,1743.0701,82.029366,0.008655629,0.018197801,50,60.079834;
84528,1891.3547,89.009514,1742.135,81.98535,0.007693733,0.018194202,50,60.06854;
84545,1765.85,83.10168,1740.6996,81.917786,0.006402361,0.018186204,50,59.96336;
84562,1785.5643,84.029686,1738.8099,81.82883,0.0066444934,0.018170271,50,60.06983;
84578,1786.1833,84.05882,1737.3483,81.760025,0.005122804,0.018149815,50,60.016533;
84594,1771.9738,83.38994,1736.3976,81.71528,0.009299376,0.018141013,50,60.0844;
84611,1746.1761,82.175575,1735.8969,81.6917,0.008516269,0.018139288,50,60.065727;
84629,1732.8286,81.54727,1735.652,81.680176,0.008166003,0.018127948,50,60.083397;
84646,1650.488,77.67128,1735.2767,81.66251,0.008281359,0.018112352,50,60.014053;
84661,1586.0977,74.64026,1734.7563,81.638016,0.0082597295,0.018098593,50,60.080086;
84678,1562.012,73.50648,1734.0297,81.60381,0.0060511744,0.01807695,50,60.054405;
84694,1563.7142,73.58661,1733.0366,81.55707,0.0064652786,0.018050618,50,59.873543;
84712,1635.8572,76.98257,1732.1426,81.514984,0.0092385,0.01804425,50,60.155125;
84729,1681.1881,79.116425,1731.524,81.48587,0.008718521,0.018048452,50,59.65259;
84745,1711.0286,80.52109,1731.1737,81.469376,0.008816017,0.018050283,50,60.251804;
84761,1745.3239,82.13546,1730.9291,81.457855,0.008299103,0.018043589,50,60.238693;
84778,1801.512,84.78038,1730.5979,81.44227,0.007213863,0.01802823,50,60.17145;
84795,1855.7524,87.333626,1730.3242,81.42939,0.0074173454,0.018011678,50,60.036842;
84812,1928.4095,90.75379,1730.1959,81.42335,0.007738012,0.017996958,50,60.17489;
84828,1909.2405,89.85145,1730.1412,81.42077,0.0071932673,0.017981565,50,60.129475;
84845,1849.6761,87.0476,1729.8496,81.40704,0.0072954064,0.017964035,50,59.970463;
84861,1835.3309,86.37233,1729.3368,81.382904,0.0072762556,0.017950796,50,60.13214;
84878,1932.9547,90.96774,1728.7854,81.35695,0.009521133,0.017947396,50,60.138237;
84895,2047.9333,96.38009,1728.4409,81.34073,0.009100218,0.017947488,50,59.99834;
84912,2141.519,100.78542,1728.4581,81.341545,0.010157967,0.017947646,50,60.12957;
84927,2121.8286,99.858536,1728.7319,81.35443,0.0077597685,0.017941348,50,60.14579;
84944,2039.0834,95.9635,1728.9982,81.36697,0.008209431,0.017930588,50,60.096428;
84961,1937.6119,91.186966,1728.9586,81.365105,0.00675489,0.017925063,50,60.046097;
84978,1875.519,88.26409,1729.1001,81.37176,0.0070276167,0.017922103,50,59.951725;
84996,1827.0667,85.98331,1729.4924,81.390236,0.0069764806,0.017920703,50,60.014137;
85013,1804.8715,84.93852,1730.2067,81.42386,0.008849356,0.017926453,50,60.054;
85028,1808.2738,85.09868,1730.8077,81.45215,0.0071985815,0.017926099,50,60.15099;
85045,1809.5238,85.15752,1731.2489,81.47291,0.007508102,0.017923968,50,60.07649;
85063,1747.6405,82.244514,1731.4579,81.48275,0.006476668,0.017922068,50,60.112602;
85079,1652.0691,77.745705,1731.2589,81.47338,0.007034106,0.017918963,50,60.030235;
85095,1522.1666,71.63085,1730.7168,81.44786,0.0069295866,0.017916538,50,60.00954;
85112,1465.7643,68.975845,1729.9264,81.41066,0.006949184,0.01791368,50,60.064373;
85128,1456.5428,68.54177,1728.9441,81.36442,0.008063753,0.017905554,50,60.0515;
85145,1464.8572,68.93315,1727.9629,81.31823,0.007854771,0.017896952,50,60.128975;
85161,1487.2072,69.98522,1726.9325,81.26973,0.009030766,0.017893966,50,60.06214;
85178,1567.769,73.77748,1726.0182,81.22669,0.0090096565,0.0178974,50,60.04272;
85195,1691.731,79.61269,1725.5929,81.206665,0.009013614,0.017903205,50,59.844894;
85211,1732.3928,81.526764,1725.553,81.20479,0.007007625,0.017902201,50,60.147346;
85228,1729.5786,81.39429,1725.5792,81.206024,0.007383748,0.017898591,50,60.09326;
85246,1708.1024,80.38335,1725.293,81.19255,0.0073132245,0.017896136,50,60.02187;
85263,1794.0834,84.430695,1725.0609,81.181625,0.0069746748,0.017892348,50,60.00282;
85278,1760.5952,82.85432,1724.5916,81.15953,0.010270929,0.01789918,50,60.038723;
85295,1794.2524,84.43866,1724.1356,81.13807,0.009652881,0.017906314,50,60.022995;
85311,1702.9572,80.14114,1723.617,81.113655,0.006713666,0.017899107,50,60.13746;
85328,1571.3976,73.94829,1722.9666,81.083046,0.0072250175,0.01789426,50,59.99816;
85345,1547.0238,72.80095,1722.1896,81.04646,0.0071291393,0.017894188,50,60.007004;
85361,1527.9785,71.90444,1721.5461,81.016174,0.0071471166,0.017893223,50,59.98782;
85378,1541.4476,72.53847,1720.7577,80.979065,0.007913049,0.017893238,50,60.03901;
85396,1518.9667,71.480225,1720.0298,80.9448,0.0077694375,0.017890923,50,60.130196;
85411,1582.8452,74.48716,1719.6663,80.92769,0.0070256614,0.01788453,50,59.597874;
85427,1626.0143,76.51924,1719.5239,80.92099,0.0071651195,0.017874854,50,60.271782;
85444,1582.9429,74.49175,1719.1001,80.90103,0.0068536713,0.017863223,50,59.858315;
85461,1518.881,71.4762,1718.2323,80.86018,0.008734671,0.017856203,50,60.142307;
85478,1502.8833,70.72314,1717.2521,80.81405,0.008381985,0.01785201,50,60.22246;
85496,1478.0714,69.555176,1716.3983,80.77386,0.0077726296,0.017845144,50,60.06127;
85513,1451.3048,68.295204,1715.5708,80.73491,0.00693272,0.017836729,50,60.17431;
85528,1431.2047,67.34904,1714.6414,80.69115,0.007090203,0.017827477,50,60.194576;
85544,1410.6952,66.3836,1713.8015,80.65161,0.007060675,0.01781778,50,60.118916;
85561,1354.6095,63.743496,1713.1917,80.62291,0.006079279,0.017811557,50,60.184067;
85579,1366.1047,64.28461,1712.5612,80.59322,0.0062632905,0.017807133,50,60.14043;
85595,1444.9095,67.994156,1712.0897,80.57104,0.007948209,0.017807767,50,60.1568;
85612,1510.6976,71.09098,1711.5586,80.546036,0.006031311,0.01780646,50,60.11562;
85628,1563.9595,73.59815,1710.8666,80.51346,0.006390729,0.017798338,50,60.12583;
85644,1605.2595,75.54226,1710.214,80.48274,0.0063233385,0.01778897,50,60.098145;
85661,1596.2333,75.11737,1709.1975,80.4349,0.00687755,0.017785287,50,60.08244;
85678,1584.85,74.58153,1708.0339,80.38012,0.006773635,0.017770123,50,60.073193;
85695,1705.5238,80.26196,1707.1194,80.337074,0.008504046,0.01775166,50,60.081764;
85711,1683.3334,79.21741,1706.6266,80.31387,0.0073231016,0.017747756,50,60.083473;
85728,1660.0143,78.11971,1706.3025,80.29862,0.0075445287,0.017745852,50,60.068417;
85746,1605.6262,75.55952,1706.0973,80.28896,0.006761629,0.017739221,50,60.07733;
85762,1571.7142,73.96319,1705.8198,80.2759,0.006217585,0.017729519,50,60.01526;
85777,1579.3643,74.323296,1705.5485,80.26312,0.0065361336,0.017722825,50,60.091057;
85794,1661.6405,78.196266,1705.3973,80.25601,0.007009544,0.01772032,50,60.080677;
85811,1742.0786,81.9827,1705.4502,80.2585,0.0069207796,0.017713228,50,60.062515;
85827,1791.65,84.316154,1705.5674,80.264015,0.006937423,0.017707303,50,60.133865;
85845,1788.0667,84.14748,1705.5781,80.26452,0.010295564,0.017714912,50,60.046715;
85861,1772.6904,83.423676,1705.4368,80.257866,0.009665912,0.017727984,50,60.026535;
85877,1729.4238,81.387,1705.2777,80.25038,0.004895081,0.01772635,50,60.09925;
85894,1811.4547,85.24841,1705.382,80.25529,0.00629227,0.017718809,50,60.005768;
85911,1894.6047,89.162506,1705.936,80.28137,0.006030297,0.017713295,50,60.09299;
85928,1972.6333,92.83552,1706.7968,80.321884,0.006079417,0.01769931,50,60.054287;
85945,1968.4762,92.63983,1707.5338,80.35658,0.0073643476,0.017685102,50,60.0239;
85961,2117.919,99.6745,1708.1198,80.38416,0.009966304,0.017689237,50,60.027714;
85977,2134.9167,100.474625,1708.9619,80.423805,0.006937636,0.017693253,50,60.095856;
85995,2128.5095,100.17302,1710.1488,80.479675,0.006821854,0.017689053,50,60.081734;
86010,2015.6976,94.86267,1711.0992,80.524414,0.006843563,0.017684761,50,60.051163;
86028,1900.6619,89.44763,1712.0719,80.5702,0.00741328,0.017681979,50,60.037712;
86044,1914.7047,90.10866,1713.0624,80.61682,0.0069990316,0.017679052,50,60.017216;
86062,1963.6095,92.41074,1714.169,80.668915,0.007076703,0.017678197,50,60.026333;
86079,2021.4381,95.13289,1715.3125,80.72275,0.00706214,0.017674314,50,59.999683;
86095,2004.2715,94.32481,1716.4507,80.77632,0.007211337,0.017667918,50,59.470333;
86111,1959.6215,92.223015,1717.4702,80.82432,0.0071833627,0.01766234,50,60.24198;
86128,1936.9119,91.154015,1718.4823,80.871956,0.0070148767,0.017658077,50,60.22617;
86144,1920.1929,90.36701,1719.4386,80.91697,0.007171733,0.01765507,50,60.154293;
86162,1827.6976,86.013016,1720.236,80.954506,0.007142322,0.017645802,50,60.149433;
86178,1703.1072,80.14821,1720.7969,80.9809,0.0071478365,0.017637633,50,60.12385;
86195,1699.0072,79.95521,1721.057,80.99316,0.0078887185,0.017635118,50,59.85035;
86211,1756.631,82.66771,1721.5162,81.01477,0.0077498034,0.017635396,50,59.914047;
86227,1801.5405,84.78173,1722.1809,81.04606,0.007138013,0.017630456,50,60.20496;
86244,1797.9595,84.61315,1722.8723,81.078606,0.008600858,0.017626083,50,60.140423;
86263,1769.3572,83.26677,1723.4702,81.10674,0.008326575,0.017624808,50,60.09442;
86279,1774.7976,83.522865,1723.7793,81.1213,0.008015989,0.017625691,50,60.095272;
86294,1869.3452,87.97347,1723.5776,81.11181,0.008066372,0.017628195,50,60.170467;
86310,1960.1952,92.25002,1723.0573,81.0873,0.008056926,0.017618276,50,60.13534;
86327,1999.1072,94.08171,1722.6252,81.06697,0.0075015766,0.017604327,50,60.16681;
86344,1996.4905,93.95854,1722.7837,81.07443,0.0076057045,0.017593164,50,60.081146;
86361,1955.4191,92.02519,1723.0067,81.08493,0.0075861807,0.01758148,50,60.08087;
86378,1946.1929,91.5909,1723.314,81.09939,0.006719987,0.017575622,50,59.988434;
86394,1954.5929,91.986305,1723.4622,81.10637,0.008992118,0.01757967,50,60.044823;
86411,1941.4619,91.368195,1723.3778,81.1024,0.008566093,0.017586783,50,60.08852;
86427,1926.8477,90.68027,1723.0424,81.08661,0.0073727258,0.01759134,50,60.130886;
86445,1967.2072,92.58009,1722.9076,81.08026,0.0075964816,0.01759495,50,60.0095;
86461,2000.3547,94.140434,1722.9832,81.08382,0.0075545274,0.017592996,50,60.07154;
86477,2069.05,97.37411,1723.4026,81.10356,0.008700701,0.017589197,50,60.045498;
86495,2002.6024,94.24625,1723.8793,81.12601,0.0065303682,0.017580597,50,60.007103;
86512,2077.3428,97.764465,1724.4468,81.15272,0.007483467,0.017569974,50,59.96879;
86529,1905.5262,89.67661,1724.9883,81.17821,0.006899259,0.017566783,50,60.024788;
86544,1968.8976,92.65967,1725.5145,81.20298,0.0070087984,0.017566517,50,60.02838;
86561,2055.9714,96.75846,1726.4235,81.245766,0.008192472,0.017565876,50,60.114185;
86578,2007.2595,94.46546,1727.4108,81.29224,0.0051698643,0.017561704,50,59.986874;
86594,1975.85,92.98693,1728.1141,81.32535,0.0057366034,0.017555399,50,60.011467;
86611,1837.9572,86.49595,1728.5945,81.34797,0.0056303395,0.017549492,50,60.030315;
86627,1884.3547,88.680016,1728.9376,81.36411,0.007219429,0.017542938,50,60.05701;
86644,1913.1143,90.0338,1729.3225,81.38223,0.006921475,0.017536074,50,60.002716;
86662,1932.238,90.934006,1729.7644,81.40303,0.0076766433,0.017536426,50,60.004158;
86678,1971.5072,92.78251,1730.2488,81.42583,0.0070669646,0.017533133,50,60.007225;
86694,2022.5667,95.18601,1730.803,81.45192,0.0071812794,0.01752477,50,60.039936;
86711,2015.3334,94.84553,1731.4171,81.48083,0.0076520685,0.017520832,50,59.560654;
86728,1922.4857,90.47494,1731.8427,81.50086,0.0075637954,0.01751888,50,60.149918;
86744,1857.7072,87.425644,1731.9559,81.506195,0.007580347,0.017516715,50,60.133106;
86763,1841.5333,86.66429,1732.0566,81.51094,0.0069616535,0.017512638,50,60.114307;
86779,1767.9095,83.19862,1732.4325,81.52863,0.0067292457,0.01751154,50,59.50377;
86794,1635.1238,76.948044,1732.4149,81.5278,0.0067728222,0.017512945,50,60.32966;
86810,1559.6643,73.39597,1731.8484,81.50114,0.007633091,0.017510986,50,60.381836;
86827,1552.1952,73.04438,1731.05,81.463554,0.010740772,0.017516954,50,60.22423;
86844,1563.9,73.59535,1730.3015,81.428314,0.010158082,0.017528541,50,60.20339;
86861,1561.0405,73.460754,1729.611,81.39581,0.010267336,0.017539073,50,60.24896;
86877,1634.5428,76.9207,1729.0276,81.36835,0.0063405507,0.017539091,50,60.222107;
86895,1713.1738,80.62207,1728.6676,81.3514,0.007076823,0.017533047,50,60.24462;
86911,1844.9642,86.8258,1728.6488,81.35052,0.008299082,0.017528836,50,60.15078;
86928,1963.1357,92.38844,1729.1064,81.37206,0.007467619,0.017522888,50,60.233315;
86946,2044.9143,96.237976,1729.8772,81.40834,0.007623519,0.017518071,50,60.179768;
86960,1981.0358,93.23105,1730.8192,81.45269,0.007760912,0.017515674,50,60.181374;
86977,1823.8,85.829544,1731.4723,81.48343,0.0070389854,0.017505486,50,60.091465;
